month,day,mean,std_dev,median,min,max,q25,q75,type,variable,station
1,1,40.6935,10.8132,39.1,18,66.4,34.3,47.35,daily,rmin,aceround
1,2,40.2667,11.8698,40.55,15.2,75.3,33.875,47.525,daily,rmin,aceround
1,3,42.0933,15.1242,39.8,18,100,36.05,45.325,daily,rmin,aceround
1,4,40.8367,13.7007,39.7,18.7,81.7,33,50.025,daily,rmin,aceround
1,5,41.2567,12.9453,40,20.1,79.5,32.725,43.9,daily,rmin,aceround
1,6,40.0667,13.4655,38.5,13.8,76.1,32.425,45.1,daily,rmin,aceround
1,7,40.5933,12.163,42.6,17.9,80,34.425,45.7,daily,rmin,aceround
1,8,41.05,12.1502,42.05,17.2,67.5,32.225,46.95,daily,rmin,aceround
1,9,39.85,14.561,39.95,15.9,78,28.05,45.1,daily,rmin,aceround
1,10,41.0467,18.7779,37.8,18.6,100,30.725,45.625,daily,rmin,aceround
1,11,40.04,13.7793,36.6,23.6,90.6,31.075,47.05,daily,rmin,aceround
1,12,36.61,8.7402,35.95,16.3,57.5,31.85,42.375,daily,rmin,aceround
1,13,38.33,14.1905,37.1,17.4,100,31.2,41.925,daily,rmin,aceround
1,14,40.2867,13.8947,38.95,18.3,93.9,33.4,44.525,daily,rmin,aceround
1,15,41.0133,10.9114,40.05,21.1,65.1,33.525,46.5,daily,rmin,aceround
1,16,40.2067,15.0741,35.4,20.8,98.2,30.95,45.775,daily,rmin,aceround
1,17,40.6733,13.0769,37.85,22.6,80.4,32.425,49.6,daily,rmin,aceround
1,18,41.49,9.8454,42.45,23.9,72,35.225,45.95,daily,rmin,aceround
1,19,40.26,8.9002,41.1,22.1,62.6,37.975,44.275,daily,rmin,aceround
1,20,40.2,10.7511,41.05,14.6,56.8,33.75,48.975,daily,rmin,aceround
1,21,40.59,12.0995,40.45,14.4,81.6,36.95,44.8,daily,rmin,aceround
1,22,40.6567,11.7776,40.5,16.3,72,33.7,45.425,daily,rmin,aceround
1,23,40.1233,11.7652,38,21.1,70.6,33.5,45.175,daily,rmin,aceround
1,24,38.85,8.6622,37.7,21.5,56.4,34.55,44.275,daily,rmin,aceround
1,25,38.2633,8.9012,37.85,25.3,59.7,31,44.425,daily,rmin,aceround
1,26,39.0333,11.3766,39.15,20.2,72.7,32.525,43.425,daily,rmin,aceround
1,27,39.3867,9.2945,37.15,23.3,62.6,35.05,43.15,daily,rmin,aceround
1,28,37.8567,9.5244,35.65,15.4,59.4,33.5,41.225,daily,rmin,aceround
1,29,39.4633,10.6528,38.2,20.2,66.6,33.15,44.15,daily,rmin,aceround
1,30,40.1333,12.918,38.6,24.7,91.9,33.35,42.1,daily,rmin,aceround
1,31,40.56,15.9015,35.85,17.4,80.5,30.425,47.45,daily,rmin,aceround
2,1,39.33,13.9901,38.7,14.9,80.5,30.675,47,daily,rmin,aceround
2,2,41.1433,14.189,40.5,16.8,83.9,31.025,45.2,daily,rmin,aceround
2,3,44.8433,20.2151,39.95,23.7,100,33.575,46.675,daily,rmin,aceround
2,4,43.5567,14.4935,39.95,19.3,74.9,32.05,53.675,daily,rmin,aceround
2,5,40.7433,14.905,37.2,17.7,83.6,30.9,50.075,daily,rmin,aceround
2,6,42.1067,15.149,40.5,18.8,76.3,29.35,53.475,daily,rmin,aceround
2,7,44.9367,16.8472,45.85,22.5,95.2,31.5,52.125,daily,rmin,aceround
2,8,43.36,12.7345,42.35,21.8,68.4,35.85,52.1,daily,rmin,aceround
2,9,39.8967,13.2771,34.35,20,81.2,30.05,48.125,daily,rmin,aceround
2,10,41.93,13.5796,39.5,20.7,73.2,31.525,53.475,daily,rmin,aceround
2,11,38.88,13.0921,40.75,18.3,75.5,26.55,47.825,daily,rmin,aceround
2,12,36.92,13.0868,37.5,18.3,77.5,27.05,47.25,daily,rmin,aceround
2,13,33.7733,10.4516,30.65,19.4,61.7,25.6,41.2,daily,rmin,aceround
2,14,37.6867,13.13,38.85,16.5,71.3,25.45,48.075,daily,rmin,aceround
2,15,37.4967,12.8401,35.75,15.7,67.4,28.6,46.475,daily,rmin,aceround
2,16,37.17,12.3377,35.5,18.5,80.2,28.45,42.2,daily,rmin,aceround
2,17,38.2767,14.5535,35.4,16.2,76,27.85,45.4,daily,rmin,aceround
2,18,38.1633,16.5742,35.55,16.9,89.2,28.625,42.125,daily,rmin,aceround
2,19,36.06,11.096,34.7,14.9,63.5,29.85,41.725,daily,rmin,aceround
2,20,33.58,9.2526,32.3,16.4,56,26.625,39.625,daily,rmin,aceround
2,21,35.4633,12.7727,34.8,12.5,68.6,28.25,41.1,daily,rmin,aceround
2,22,36.5067,11.5693,38.65,15.6,62.2,27.475,42.525,daily,rmin,aceround
2,23,37.2433,13.6266,35.8,9.3,76.6,28.15,42.85,daily,rmin,aceround
