month,day,mean,std_dev,median,min,max,q25,q75,type,variable,station
1,1,0.0221,0.0148,0.0197,0,0.0748,0.0138,0.0256,daily,pet,mdagildf
1,2,0.0232,0.0198,0.0157,0,0.0906,0.0118,0.0266,daily,pet,mdagildf
1,3,0.0219,0.0243,0.0118,0,0.1063,0.0049,0.0305,daily,pet,mdagildf
1,4,0.0255,0.0243,0.0217,0,0.0827,0.0079,0.0354,daily,pet,mdagildf
1,5,0.0262,0.0246,0.0177,0.0039,0.0984,0.0079,0.0354,daily,pet,mdagildf
1,6,0.026,0.0215,0.0217,0,0.0748,0.0079,0.0384,daily,pet,mdagildf
1,7,0.0211,0.0184,0.0197,0,0.0827,0.0079,0.0276,daily,pet,mdagildf
1,8,0.0244,0.0235,0.0177,0,0.1142,0.0079,0.0335,daily,pet,mdagildf
1,9,0.0244,0.0205,0.0197,0,0.0787,0.0089,0.0354,daily,pet,mdagildf
1,10,0.0261,0.0213,0.0177,0,0.0709,0.0118,0.0433,daily,pet,mdagildf
1,11,0.0228,0.0189,0.0157,0,0.0709,0.0118,0.0315,daily,pet,mdagildf
1,12,0.0217,0.0171,0.0197,0,0.0709,0.0079,0.0305,daily,pet,mdagildf
1,13,0.0252,0.0201,0.0177,0.0039,0.0787,0.0118,0.0354,daily,pet,mdagildf
1,14,0.0214,0.0135,0.0177,0.0039,0.0472,0.0118,0.0344,daily,pet,mdagildf
1,15,0.0266,0.0183,0.0217,0,0.0669,0.0118,0.0384,daily,pet,mdagildf
1,16,0.0232,0.0155,0.0217,0,0.0551,0.0118,0.0315,daily,pet,mdagildf
1,17,0.0256,0.0169,0.0256,0,0.063,0.0089,0.0354,daily,pet,mdagildf
1,18,0.0262,0.02,0.0217,0,0.0787,0.0079,0.0423,daily,pet,mdagildf
1,19,0.0285,0.0201,0.0236,0.0039,0.0709,0.0118,0.0423,daily,pet,mdagildf
1,20,0.0245,0.0176,0.0217,0.0039,0.0709,0.0118,0.0335,daily,pet,mdagildf
1,21,0.0259,0.0165,0.0236,0.0039,0.0748,0.0118,0.0315,daily,pet,mdagildf
1,22,0.0294,0.0162,0.0276,0.0039,0.063,0.0157,0.0433,daily,pet,mdagildf
1,23,0.0266,0.0152,0.0236,0.0079,0.063,0.0157,0.0354,daily,pet,mdagildf
1,24,0.0276,0.0212,0.0217,0.0039,0.0787,0.0118,0.0404,daily,pet,mdagildf
1,25,0.0294,0.02,0.0256,0.0039,0.0787,0.0197,0.0433,daily,pet,mdagildf
1,26,0.0297,0.0219,0.0276,0.0039,0.0866,0.0118,0.0394,daily,pet,mdagildf
